variable,depth,time,value
fluorescence,87,2017-01-09T12:54:47Z,0.2950481159672678
fluorescence,87,2017-01-09T13:54:47Z,0.32327114458670847
fluorescence,87,2017-01-09T14:54:47Z,0.3514941732061491
fluorescence,87,2017-01-09T15:54:47Z,0.37971720182558977
fluorescence,87,2017-01-09T16:54:47Z,0.40794023044503036
fluorescence,87,2017-01-09T17:54:47Z,0.41445529511618406
fluorescence,87,2017-01-09T18:54:47Z,0.4052328660385317
fluorescence,87,2017-01-09T19:54:47Z,0.3960104369608794
fluorescence,87,2017-01-09T20:54:47Z,0.38678800788322704
fluorescence,87,2017-01-09T21:54:47Z,0.3775655788055747
fluorescence,87,2017-01-09T22:54:47Z,0.36834314972792237
fluorescence,87,2017-01-09T23:54:47Z,0.35912072065027
fluorescence,87,2017-01-10T00:54:47Z,0.34989829157261765
fluorescence,87,2017-01-10T01:54:47Z,0.3406758624949653
fluorescence,87,2017-01-10T02:54:47Z,0.3314534334173129
fluorescence,87,2017-01-10T03:54:47Z,0.32223100433966056
fluorescence,87,2017-01-10T04:54:47Z,0.31300857526200826
fluorescence,87,2017-01-10T05:54:47Z,0.3037861461843559
fluorescence,87,2017-01-10T06:54:47Z,0.2945637171067036
fluorescence,87,2017-01-10T07:54:47Z,0.28534128802905123
fluorescence,87,2017-01-10T08:54:47Z,0.27611885895139887
fluorescence,87,2017-01-10T09:54:47Z,0.2668964298737465
fluorescence,87,2017-01-10T10:54:47Z,0.25767400079609415
fluorescence,87,2017-01-10T11:54:47Z,0.24845157171844182
fluorescence,87,2017-01-10T12:54:47Z,0.23922914264078948
fluorescence,87,2017-01-10T13:54:47Z,0.24194723933806514
fluorescence,87,2017-01-10T14:54:47Z,0.26054739459034215
fluorescence,87,2017-01-10T15:54:47Z,0.2791475498426192
fluorescence,87,2017-01-10T16:54:47Z,0.2977477050948962
fluorescence,87,2017-01-10T17:54:47Z,0.3163478603471732
fluorescence,87,2017-01-10T18:54:47Z,0.3349480155994502
fluorescence,87,2017-01-10T19:54:47Z,0.31751443996820794
fluorescence,87,2017-01-10T20:54:47Z,0.29586593522027727
fluorescence,87,2017-01-10T21:54:47Z,0.2742174304723466
fluorescence,87,2017-01-10T22:54:47Z,0.2525689257244159
fluorescence,87,2017-01-10T23:54:47Z,0.2309204209764852
fluorescence,87,2017-01-11T00:54:47Z,0.20927191622855454
fluorescence,87,2017-01-11T01:54:47Z,0.18762341148062386
fluorescence,87,2017-01-11T02:54:47Z,0.1659749067326932
fluorescence,87,2017-01-11T03:54:47Z,0.1443264019847625
fluorescence,87,2017-01-11T04:54:47Z,0.15776631452331213
fluorescence,87,2017-01-11T05:54:47Z,0.18186873416195481
fluorescence,87,2017-01-11T06:54:47Z,0.20597115380059752
fluorescence,87,2017-01-11T07:54:47Z,0.23007357343924023
fluorescence,87,2017-01-11T08:54:47Z,0.2541759930778829
fluorescence,87,2017-01-11T09:54:47Z,0.2553904081092505
fluorescence,87,2017-01-11T10:54:47Z,0.2529303465789086
fluorescence,87,2017-01-11T11:54:47Z,0.25047028504856667
fluorescence,87,2017-01-11T12:54:47Z,0.24801022351822474
fluorescence,87,2017-01-11T13:54:47Z,0.24555016198788282
fluorescence,87,2017-01-11T14:54:47Z,0.2430901004575409
fluorescence,87,2017-01-11T15:54:47Z,0.24063003892719897
fluorescence,87,2017-01-11T16:54:47Z,0.23816997739685705
fluorescence,87,2017-01-11T17:54:47Z,0.23570991586651513
fluorescence,87,2017-01-11T18:54:47Z,0.23324985433617318
fluorescence,87,2017-01-11T19:54:47Z,0.2356315674734018
fluorescence,87,2017-01-11T20:54:47Z,0.23862020516258284
fluorescence,87,2017-01-11T21:54:47Z,0.24160884285176387
fluorescence,87,2017-01-11T22:54:47Z,0.24459748054094493
fluorescence,87,2017-01-11T23:54:47Z,0.24758611823012597
fluorescence,87,2017-01-12T00:54:47Z,0.250574755919307
fluorescence,87,2017-01-12T01:54:47Z,0.253563393608488
fluorescence,87,2017-01-12T02:54:47Z,0.25655203129766907
fluorescence,87,2017-01-12T03:54:47Z,0.25954066898685013
fluorescence,87,2017-01-12T04:54:47Z,0.26252930667603114
fluorescence,87,2017-01-12T05:54:47Z,0.2655179443652122
fluorescence,87,2017-01-12T06:54:47Z,0.2685065820543932
fluorescence,87,2017-01-12T07:54:47Z,0.27149521974357427
fluorescence,87,2017-01-12T08:54:47Z,0.2744838574327553
fluorescence,87,2017-01-12T09:54:47Z,0.27747249512193634
fluorescence,87,2017-01-12T10:54:47Z,0.27658368510359876
fluorescence,87,2017-01-12T11:54:47Z,0.2748644604834823
fluorescence,87,2017-01-12T12:54:47Z,0.2731452358633658
fluorescence,87,2017-01-12T13:54:47Z,0.2714260112432494
fluorescence,87,2017-01-12T14:54:47Z,0.2697067866231329
fluorescence,87,2017-01-12T15:54:47Z,0.2679875620030165
fluorescence,87,2017-01-12T16:54:47Z,0.2662683373829
fluorescence,87,2017-01-12T17:54:47Z,0.2645491127627836
fluorescence,87,2017-01-12T18:54:47Z,0.2628298881426671
fluorescence,87,2017-01-12T19:54:47Z,0.24696334391811559
fluorescence,87,2017-01-12T20:54:47Z,0.2289776387563299
fluorescence,87,2017-01-12T21:54:47Z,0.21099193359454424
fluorescence,87,2017-01-12T22:54:47Z,0.19300622843275855
fluorescence,87,2017-01-12T23:54:47Z,0.1750205232709729
fluorescence,87,2017-01-13T00:54:47Z,0.17118818287358945
fluorescence,87,2017-01-13T01:54:47Z,0.17274682491235918
fluorescence,87,2017-01-13T02:54:47Z,0.17430546695112892
fluorescence,87,2017-01-13T03:54:47Z,0.17586410898989868
fluorescence,87,2017-01-13T04:54:47Z,0.17742275102866842
fluorescence,87,2017-01-13T05:54:47Z,0.17898139306743815
fluorescence,87,2017-01-13T06:54:47Z,0.1805400351062079
fluorescence,87,2017-01-13T07:54:47Z,0.18209867714497763
fluorescence,87,2017-01-13T08:54:47Z,0.1836573191837474
fluorescence,87,2017-01-13T09:54:47Z,0.18521596122251713
fluorescence,87,2017-01-13T10:54:47Z,0.18677460326128686
fluorescence,87,2017-01-13T11:54:47Z,0.1883332453000566
fluorescence,87,2017-01-13T12:54:47Z,0.18989188733882634
fluorescence,87,2017-01-13T13:54:47Z,0.1914505293775961
fluorescence,87,2017-01-13T14:54:47Z,0.19300917141636584
fluorescence,87,2017-01-13T15:54:47Z,0.19456781345513557
fluorescence,87,2017-01-13T16:54:47Z,0.19612645549390534
fluorescence,87,2017-01-13T17:54:47Z,0.1966507653575026
fluorescence,87,2017-01-13T18:54:47Z,0.1966507653575026
fluorescence,87,2017-01-13T19:54:47Z,0.1966507653575026
fluorescence,88,2017-01-08T09:54:47Z,0.2536379007380415
fluorescence,88,2017-01-08T10:54:47Z,0.25578171735841143
fluorescence,88,2017-01-08T11:54:47Z,0.2579255339787814
fluorescence,88,2017-01-08T12:54:47Z,0.2600693505991513
fluorescence,88,2017-01-08T13:54:47Z,0.2622131672195213
fluorescence,88,2017-01-08T14:54:47Z,0.26435698383989126
fluorescence,88,2017-01-08T15:54:47Z,0.2665008004602612
fluorescence,88,2017-01-08T16:54:47Z,0.26864461708063114
fluorescence,88,2017-01-08T17:54:47Z,0.27078843370100114
fluorescence,88,2017-01-08T18:54:47Z,0.2729322503213711
fluorescence,88,2017-01-08T19:54:47Z,0.275076066941741
fluorescence,88,2017-01-08T20:54:47Z,0.27721988356211097
fluorescence,88,2017-01-08T21:54:47Z,0.27936370018248097
fluorescence,88,2017-01-08T22:54:47Z,0.2815075168028509
fluorescence,88,2017-01-08T23:54:47Z,0.28365133342322085
fluorescence,88,2017-01-09T00:54:47Z,0.2857951500435908
fluorescence,88,2017-01-09T01:54:47Z,0.28669412431753216
fluorescence,88,2017-01-09T02:54:47Z,0.2669772948542779
fluorescence,88,2017-01-09T03:54:47Z,0.2472604653910236
fluorescence,88,2017-01-09T04:54:47Z,0.2275436359277693
fluorescence,88,2017-01-09T05:54:47Z,0.207826806464515
fluorescence,88,2017-01-09T06:54:47Z,0.18810997700126073
fluorescence,88,2017-01-09T07:54:47Z,0.16839314753800644
fluorescence,88,2017-01-09T08:54:47Z,0.18517932081135324
fluorescence,88,2017-01-09T09:54:47Z,0.21252940032079382
fluorescence,88,2017-01-09T10:54:47Z,0.23987947983023436
fluorescence,88,2017-01-09T11:54:47Z,0.2672295593396749
fluorescence,88,2017-01-09T12:54:47Z,0.2945796388491155
fluorescence,88,2017-01-09T13:54:47Z,0.321929718358556
fluorescence,88,2017-01-09T14:54:47Z,0.34927979786799657
fluorescence,88,2017-01-09T15:54:47Z,0.37662987737743714
fluorescence,88,2017-01-09T16:54:47Z,0.4039799568868777
fluorescence,88,2017-01-09T17:54:47Z,0.41196685176011544
fluorescence,88,2017-01-09T18:54:47Z,0.40591613362205714
fluorescence,88,2017-01-09T19:54:47Z,0.39986541548399884
fluorescence,88,2017-01-09T20:54:47Z,0.39381469734594055
fluorescence,88,2017-01-09T21:54:47Z,0.38776397920788225
fluorescence,88,2017-01-09T22:54:47Z,0.38171326106982395
fluorescence,88,2017-01-09T23:54:47Z,0.3756625429317657
fluorescence,88,2017-01-10T00:54:47Z,0.3696118247937074
fluorescence,88,2017-01-10T01:54:47Z,0.3635611066556491
fluorescence,88,2017-01-10T02:54:47Z,0.3575103885175908
fluorescence,88,2017-01-10T03:54:47Z,0.3514596703795325
fluorescence,88,2017-01-10T04:54:47Z,0.3454089522414742
fluorescence,88,2017-01-10T05:54:47Z,0.3393582341034159
fluorescence,88,2017-01-10T06:54:47Z,0.3333075159653577
fluorescence,88,2017-01-10T07:54:47Z,0.3272567978272994
fluorescence,88,2017-01-10T08:54:47Z,0.3212060796892411
fluorescence,88,2017-01-10T09:54:47Z,0.3151553615511828
fluorescence,88,2017-01-10T10:54:47Z,0.3091046434131245
fluorescence,88,2017-01-10T11:54:47Z,0.30305392527506625
fluorescence,88,2017-01-10T12:54:47Z,0.29700320713700795
fluorescence,88,2017-01-10T13:54:47Z,0.29603307003310264
fluorescence,88,2017-01-10T14:54:47Z,0.30182059896491537
fluorescence,88,2017-01-10T15:54:47Z,0.3076081278967281
fluorescence,88,2017-01-10T16:54:47Z,0.31339565682854087
fluorescence,88,2017-01-10T17:54:47Z,0.3191831857603536
fluorescence,88,2017-01-10T18:54:47Z,0.3249707146921663
fluorescence,88,2017-01-10T19:54:47Z,0.30583178586348453
fluorescence,88,2017-01-10T20:54:47Z,0.2837771652644935
fluorescence,88,2017-01-10T21:54:47Z,0.2617225446655025
fluorescence,88,2017-01-10T22:54:47Z,0.2396679240665115
fluorescence,88,2017-01-10T23:54:47Z,0.2176133034675205
fluorescence,88,2017-01-11T00:54:47Z,0.1955586828685295
fluorescence,88,2017-01-11T01:54:47Z,0.1735040622695385
fluorescence,88,2017-01-11T02:54:47Z,0.15144944167054752
fluorescence,88,2017-01-11T03:54:47Z,0.1293948210715565
fluorescence,88,2017-01-11T04:54:47Z,0.14310167354087713
fluorescence,88,2017-01-11T05:54:47Z,0.1676755582102388
fluorescence,88,2017-01-11T06:54:47Z,0.1922494428796005
fluorescence,88,2017-01-11T07:54:47Z,0.21682332754896216
fluorescence,88,2017-01-11T08:54:47Z,0.24139721221832383
fluorescence,88,2017-01-11T09:54:47Z,0.2466613312669937
fluorescence,88,2017-01-11T10:54:47Z,0.24882542991621012
fluorescence,88,2017-01-11T11:54:47Z,0.25098952856542656
fluorescence,88,2017-01-11T12:54:47Z,0.25315362721464296
fluorescence,88,2017-01-11T13:54:47Z,0.2553177258638594
fluorescence,88,2017-01-11T14:54:47Z,0.25748182451307583
fluorescence,88,2017-01-11T15:54:47Z,0.2596459231622923
fluorescence,88,2017-01-11T16:54:47Z,0.2618100218115087
fluorescence,88,2017-01-11T17:54:47Z,0.2639741204607251
fluorescence,88,2017-01-11T18:54:47Z,0.26613821910994157
fluorescence,88,2017-01-11T19:54:47Z,0.2672608174495958
fluorescence,88,2017-01-11T20:54:47Z,0.26825286198364373
fluorescence,88,2017-01-11T21:54:47Z,0.26924490651769173
fluorescence,88,2017-01-11T22:54:47Z,0.27023695105173967
fluorescence,88,2017-01-11T23:54:47Z,0.27122899558578767
fluorescence,88,2017-01-12T00:54:47Z,0.2722210401198356
fluorescence,88,2017-01-12T01:54:47Z,0.2732130846538836
fluorescence,88,2017-01-12T02:54:47Z,0.27420512918793155
fluorescence,88,2017-01-12T03:54:47Z,0.27519717372197955
fluorescence,88,2017-01-12T04:54:47Z,0.2761892182560275
fluorescence,88,2017-01-12T05:54:47Z,0.2771812627900755
fluorescence,88,2017-01-12T06:54:47Z,0.27817330732412343
fluorescence,88,2017-01-12T07:54:47Z,0.27916535185817143
fluorescence,88,2017-01-12T08:54:47Z,0.28015739639221937
fluorescence,88,2017-01-12T09:54:47Z,0.2811494409262673
fluorescence,88,2017-01-12T10:54:47Z,0.27522380083129555
fluorescence,88,2017-01-12T11:54:47Z,0.26781663299958597
fluorescence,88,2017-01-12T12:54:47Z,0.2604094651678764
fluorescence,88,2017-01-12T13:54:47Z,0.25300229733616686
fluorescence,88,2017-01-12T14:54:47Z,0.24559512950445728
fluorescence,88,2017-01-12T15:54:47Z,0.2381879616727477
fluorescence,88,2017-01-12T16:54:47Z,0.2307807938410381
fluorescence,88,2017-01-12T17:54:47Z,0.22337362600932856
fluorescence,88,2017-01-12T18:54:47Z,0.215966458177619
fluorescence,88,2017-01-12T19:54:47Z,0.21566441006653148
fluorescence,88,2017-01-12T20:54:47Z,0.21642665488069845
fluorescence,88,2017-01-12T21:54:47Z,0.2171888996948654
fluorescence,88,2017-01-12T22:54:47Z,0.21795114450903239
fluorescence,88,2017-01-12T23:54:47Z,0.21871338932319936
fluorescence,88,2017-01-13T00:54:47Z,0.21853057215873353
fluorescence,88,2017-01-13T01:54:47Z,0.21798778317041564
fluorescence,88,2017-01-13T02:54:47Z,0.21744499418209776
fluorescence,88,2017-01-13T03:54:47Z,0.21690220519377987
fluorescence,88,2017-01-13T04:54:47Z,0.21635941620546195
fluorescence,88,2017-01-13T05:54:47Z,0.21581662721714406
fluorescence,88,2017-01-13T06:54:47Z,0.21527383822882618
fluorescence,88,2017-01-13T07:54:47Z,0.2147310492405083
fluorescence,88,2017-01-13T08:54:47Z,0.2141882602521904
fluorescence,88,2017-01-13T09:54:47Z,0.2136454712638725
fluorescence,88,2017-01-13T10:54:47Z,0.21310268227555462
fluorescence,88,2017-01-13T11:54:47Z,0.2125598932872367
fluorescence,88,2017-01-13T12:54:47Z,0.21201710429891882
fluorescence,88,2017-01-13T13:54:47Z,0.21147431531060093
fluorescence,88,2017-01-13T14:54:47Z,0.21093152632228304
fluorescence,88,2017-01-13T15:54:47Z,0.21038873733396515
fluorescence,88,2017-01-13T16:54:47Z,0.20984594834564727
fluorescence,88,2017-01-13T17:54:47Z,0.20966336016096587
fluorescence,88,2017-01-13T18:54:47Z,0.20966336016096587
fluorescence,88,2017-01-13T19:54:47Z,0.20966336016096587
fluorescence,89,2017-01-08T09:54:47Z,0.26033459668947934
fluorescence,89,2017-01-08T10:54:47Z,0.2653787316833675
fluorescence,89,2017-01-08T11:54:47Z,0.27042286667725574
fluorescence,89,2017-01-08T12:54:47Z,0.2754670016711439
fluorescence,89,2017-01-08T13:54:47Z,0.28051113666503213
fluorescence,89,2017-01-08T14:54:47Z,0.2855552716589203
fluorescence,89,2017-01-08T15:54:47Z,0.2905994066528085
fluorescence,89,2017-01-08T16:54:47Z,0.2956435416466967
fluorescence,89,2017-01-08T17:54:47Z,0.3006876766405849
fluorescence,89,2017-01-08T18:54:47Z,0.30573181163447305
fluorescence,89,2017-01-08T19:54:47Z,0.3107759466283613
fluorescence,89,2017-01-08T20:54:47Z,0.31582008162224945
fluorescence,89,2017-01-08T21:54:47Z,0.3208642166161376
fluorescence,89,2017-01-08T22:54:47Z,0.32590835161002585
fluorescence,89,2017-01-08T23:54:47Z,0.330952486603914
fluorescence,89,2017-01-09T00:54:47Z,0.3359966215978022
fluorescence,89,2017-01-09T01:54:47Z,0.3392596626457548
fluorescence,89,2017-01-09T02:54:47Z,0.31302605029638325
fluorescence,89,2017-01-09T03:54:47Z,0.28679243794701176
fluorescence,89,2017-01-09T04:54:47Z,0.26055882559764026
fluorescence,89,2017-01-09T05:54:47Z,0.23432521324826874
fluorescence,89,2017-01-09T06:54:47Z,0.20809160089889725
fluorescence,89,2017-01-09T07:54:47Z,0.18185798854952573
fluorescence,89,2017-01-09T08:54:47Z,0.19608505540842103
fluorescence,89,2017-01-09T09:54:47Z,0.22202137327028182
fluorescence,89,2017-01-09T10:54:47Z,0.24795769113214258
fluorescence,89,2017-01-09T11:54:47Z,0.27389400899400335
fluorescence,89,2017-01-09T12:54:47Z,0.29983032685586414
fluorescence,89,2017-01-09T13:54:47Z,0.3257666447177249
fluorescence,89,2017-01-09T14:54:47Z,0.35170296257958567
fluorescence,89,2017-01-09T15:54:47Z,0.37763928044144646
fluorescence,89,2017-01-09T16:54:47Z,0.40357559830330725
fluorescence,89,2017-01-09T17:54:47Z,0.41348348693384424
fluorescence,89,2017-01-09T18:54:47Z,0.4117713403813469
fluorescence,89,2017-01-09T19:54:47Z,0.4100591938288495
fluorescence,89,2017-01-09T20:54:47Z,0.40834704727635207
fluorescence,89,2017-01-09T21:54:47Z,0.4066349007238547
fluorescence,89,2017-01-09T22:54:47Z,0.4049227541713573
fluorescence,89,2017-01-09T23:54:47Z,0.40321060761885996
fluorescence,89,2017-01-10T00:54:47Z,0.40149846106636256
fluorescence,89,2017-01-10T01:54:47Z,0.39978631451386515
fluorescence,89,2017-01-10T02:54:47Z,0.3980741679613678
fluorescence,89,2017-01-10T03:54:47Z,0.3963620214088704
fluorescence,89,2017-01-10T04:54:47Z,0.39464987485637304
fluorescence,89,2017-01-10T05:54:47Z,0.39293772830387563
fluorescence,89,2017-01-10T06:54:47Z,0.3912255817513782
fluorescence,89,2017-01-10T07:54:47Z,0.3895134351988809
fluorescence,89,2017-01-10T08:54:47Z,0.38780128864638347
fluorescence,89,2017-01-10T09:54:47Z,0.3860891420938861
fluorescence,89,2017-01-10T10:54:47Z,0.3843769955413887
fluorescence,89,2017-01-10T11:54:47Z,0.3826648489888913
fluorescence,89,2017-01-10T12:54:47Z,0.38095270243639395
fluorescence,89,2017-01-10T13:54:47Z,0.3680616020437458
fluorescence,89,2017-01-10T14:54:47Z,0.3403014077083728
fluorescence,89,2017-01-10T15:54:47Z,0.31254121337299984
fluorescence,89,2017-01-10T16:54:47Z,0.28478101903762687
fluorescence,89,2017-01-10T17:54:47Z,0.25702082470225385
fluorescence,89,2017-01-10T18:54:47Z,0.2292606303668809
fluorescence,89,2017-01-10T19:54:47Z,0.21931807123429461
fluorescence,89,2017-01-10T20:54:47Z,0.21145967234727167
fluorescence,89,2017-01-10T21:54:47Z,0.20360127346024873
fluorescence,89,2017-01-10T22:54:47Z,0.19574287457322578
fluorescence,89,2017-01-10T23:54:47Z,0.1878844756862028
fluorescence,89,2017-01-11T00:54:47Z,0.18002607679917987
fluorescence,89,2017-01-11T01:54:47Z,0.17216767791215692
fluorescence,89,2017-01-11T02:54:47Z,0.16430927902513398
fluorescence,89,2017-01-11T03:54:47Z,0.15645088013811104
fluorescence,89,2017-01-11T04:54:47Z,0.16701368484215637
fluorescence,89,2017-01-11T05:54:47Z,0.1831742402933608
fluorescence,89,2017-01-11T06:54:47Z,0.19933479574456522
fluorescence,89,2017-01-11T07:54:47Z,0.21549535119576965
fluorescence,89,2017-01-11T08:54:47Z,0.23165590664697408
fluorescence,89,2017-01-11T09:54:47Z,0.23886961336933402
fluorescence,89,2017-01-11T10:54:47Z,0.24464697880640557
fluorescence,89,2017-01-11T11:54:47Z,0.25042434424347715
fluorescence,89,2017-01-11T12:54:47Z,0.2562017096805487
fluorescence,89,2017-01-11T13:54:47Z,0.2619790751176202
fluorescence,89,2017-01-11T14:54:47Z,0.2677564405546918
fluorescence,89,2017-01-11T15:54:47Z,0.27353380599176336
fluorescence,89,2017-01-11T16:54:47Z,0.2793111714288349
fluorescence,89,2017-01-11T17:54:47Z,0.2850885368659064
fluorescence,89,2017-01-11T18:54:47Z,0.290865902302978
fluorescence,89,2017-01-11T19:54:47Z,0.290942647593345
fluorescence,89,2017-01-11T20:54:47Z,0.290304810614619
fluorescence,89,2017-01-11T21:54:47Z,0.28966697363589294
fluorescence,89,2017-01-11T22:54:47Z,0.28902913665716695
fluorescence,89,2017-01-11T23:54:47Z,0.2883912996784409
fluorescence,89,2017-01-12T00:54:47Z,0.2877534626997149
fluorescence,89,2017-01-12T01:54:47Z,0.2871156257209889
fluorescence,89,2017-01-12T02:54:47Z,0.2864777887422629
fluorescence,89,2017-01-12T03:54:47Z,0.2858399517635369
fluorescence,89,2017-01-12T04:54:47Z,0.2852021147848109
fluorescence,89,2017-01-12T05:54:47Z,0.28456427780608484
fluorescence,89,2017-01-12T06:54:47Z,0.28392644082735885
fluorescence,89,2017-01-12T07:54:47Z,0.28328860384863286
fluorescence,89,2017-01-12T08:54:47Z,0.2826507668699068
fluorescence,89,2017-01-12T09:54:47Z,0.2820129298911808
fluorescence,89,2017-01-12T10:54:47Z,0.2706915836484438
fluorescence,89,2017-01-12T11:54:47Z,0.2570822008516943
fluorescence,89,2017-01-12T12:54:47Z,0.2434728180549448
fluorescence,89,2017-01-12T13:54:47Z,0.22986343525819533
fluorescence,89,2017-01-12T14:54:47Z,0.21625405246144586
fluorescence,89,2017-01-12T15:54:47Z,0.20264466966469635
fluorescence,89,2017-01-12T16:54:47Z,0.18903528686794688
fluorescence,89,2017-01-12T17:54:47Z,0.1754259040711974
fluorescence,89,2017-01-12T18:54:47Z,0.1618165212744479
fluorescence,89,2017-01-12T19:54:47Z,0.18426460825849056
fluorescence,89,2017-01-12T20:54:47Z,0.2121138301282539
fluorescence,89,2017-01-12T21:54:47Z,0.23996305199801726
fluorescence,89,2017-01-12T22:54:47Z,0.2678122738677806
fluorescence,89,2017-01-12T23:54:47Z,0.29566149573754397
fluorescence,89,2017-01-13T00:54:47Z,0.30086566523141645
fluorescence,89,2017-01-13T01:54:47Z,0.2974443889986838
fluorescence,89,2017-01-13T02:54:47Z,0.29402311276595117
fluorescence,89,2017-01-13T03:54:47Z,0.2906018365332186
fluorescence,89,2017-01-13T04:54:47Z,0.28718056030048594
fluorescence,89,2017-01-13T05:54:47Z,0.2837592840677533
fluorescence,89,2017-01-13T06:54:47Z,0.28033800783502066
fluorescence,89,2017-01-13T07:54:47Z,0.276916731602288
fluorescence,89,2017-01-13T08:54:47Z,0.2734954553695554
fluorescence,89,2017-01-13T09:54:47Z,0.2700741791368228
fluorescence,89,2017-01-13T10:54:47Z,0.26665290290409016
fluorescence,89,2017-01-13T11:54:47Z,0.2632316266713575
fluorescence,89,2017-01-13T12:54:47Z,0.2598103504386249
fluorescence,89,2017-01-13T13:54:47Z,0.25638907420589224
fluorescence,89,2017-01-13T14:54:47Z,0.2529677979731596
fluorescence,89,2017-01-13T15:54:47Z,0.249546521740427
fluorescence,89,2017-01-13T16:54:47Z,0.24612524550769435
fluorescence,89,2017-01-13T17:54:47Z,0.24497436619718346
fluorescence,89,2017-01-13T18:54:47Z,0.24497436619718346
fluorescence,89,2017-01-13T19:54:47Z,0.24497436619718346
fluorescence,90,2017-01-08T09:54:47Z,0.25209965909368137
fluorescence,90,2017-01-08T10:54:47Z,0.2590062430157024
fluorescence,90,2017-01-08T11:54:47Z,0.26591282693772345
fluorescence,90,2017-01-08T12:54:47Z,0.2728194108597445
fluorescence,90,2017-01-08T13:54:47Z,0.2797259947817655
fluorescence,90,2017-01-08T14:54:47Z,0.28663257870378656
fluorescence,90,2017-01-08T15:54:47Z,0.2935391626258076
fluorescence,90,2017-01-08T16:54:47Z,0.3004457465478287
fluorescence,90,2017-01-08T17:54:47Z,0.3073523304698497
fluorescence,90,2017-01-08T18:54:47Z,0.31425891439187076
fluorescence,90,2017-01-08T19:54:47Z,0.3211654983138918
fluorescence,90,2017-01-08T20:54:47Z,0.32807208223591283
fluorescence,90,2017-01-08T21:54:47Z,0.33497866615793387
fluorescence,90,2017-01-08T22:54:47Z,0.3418852500799549
fluorescence,90,2017-01-08T23:54:47Z,0.34879183400197594
fluorescence,90,2017-01-09T00:54:47Z,0.35569841792399703
fluorescence,90,2017-01-09T01:54:47Z,0.36081315430836636
fluorescence,90,2017-01-09T02:54:47Z,0.33625314732528505
fluorescence,90,2017-01-09T03:54:47Z,0.31169314034220374
fluorescence,90,2017-01-09T04:54:47Z,0.28713313335912244
fluorescence,90,2017-01-09T05:54:47Z,0.26257312637604113
fluorescence,90,2017-01-09T06:54:47Z,0.2380131193929598
fluorescence,90,2017-01-09T07:54:47Z,0.21345311240987846
fluorescence,90,2017-01-09T08:54:47Z,0.22512225224006832
fluorescence,90,2017-01-09T09:54:47Z,0.24727604487295266
fluorescence,90,2017-01-09T10:54:47Z,0.269429837505837
fluorescence,90,2017-01-09T11:54:47Z,0.29158363013872135
fluorescence,90,2017-01-09T12:54:47Z,0.3137374227716057
fluorescence,90,2017-01-09T13:54:47Z,0.3358912154044901
fluorescence,90,2017-01-09T14:54:47Z,0.3580450080373744
fluorescence,90,2017-01-09T15:54:47Z,0.38019880067025874
fluorescence,90,2017-01-09T16:54:47Z,0.4023525933031431
fluorescence,90,2017-01-09T17:54:47Z,0.41381256421465573
fluorescence,90,2017-01-09T18:54:47Z,0.41751989867938577
fluorescence,90,2017-01-09T19:54:47Z,0.4212272331441158
fluorescence,90,2017-01-09T20:54:47Z,0.4249345676088458
fluorescence,90,2017-01-09T21:54:47Z,0.42864190207357583
fluorescence,90,2017-01-09T22:54:47Z,0.43234923653830587
fluorescence,90,2017-01-09T23:54:47Z,0.4360565710030359
fluorescence,90,2017-01-10T00:54:47Z,0.4397639054677659
fluorescence,90,2017-01-10T01:54:47Z,0.44347123993249593
fluorescence,90,2017-01-10T02:54:47Z,0.44717857439722597
fluorescence,90,2017-01-10T03:54:47Z,0.450885908861956
fluorescence,90,2017-01-10T04:54:47Z,0.45459324332668605
fluorescence,90,2017-01-10T05:54:47Z,0.45830057779141603
fluorescence,90,2017-01-10T06:54:47Z,0.46200791225614607
fluorescence,90,2017-01-10T07:54:47Z,0.4657152467208761
fluorescence,90,2017-01-10T08:54:47Z,0.4694225811856061
fluorescence,90,2017-01-10T09:54:47Z,0.47312991565033613
fluorescence,90,2017-01-10T10:54:47Z,0.47683725011506617
fluorescence,90,2017-01-10T11:54:47Z,0.4805445845797962
fluorescence,90,2017-01-10T12:54:47Z,0.48425191904452625
fluorescence,90,2017-01-10T13:54:47Z,0.4609157147289476
fluorescence,90,2017-01-10T14:54:47Z,0.4016089782492691
fluorescence,90,2017-01-10T15:54:47Z,0.3423022417695907
fluorescence,90,2017-01-10T16:54:47Z,0.28299550528991213
fluorescence,90,2017-01-10T17:54:47Z,0.22368876881023364
fluorescence,90,2017-01-10T18:54:47Z,0.1643820323305552
fluorescence,90,2017-01-10T19:54:47Z,0.15962195876154067
fluorescence,90,2017-01-10T20:54:47Z,0.16124230465182507
fluorescence,90,2017-01-10T21:54:47Z,0.16286265054210947
fluorescence,90,2017-01-10T22:54:47Z,0.16448299643239386
fluorescence,90,2017-01-10T23:54:47Z,0.16610334232267826
fluorescence,90,2017-01-11T00:54:47Z,0.16772368821296266
fluorescence,90,2017-01-11T01:54:47Z,0.16934403410324705
fluorescence,90,2017-01-11T02:54:47Z,0.17096437999353145
fluorescence,90,2017-01-11T03:54:47Z,0.17258472588381585
fluorescence,90,2017-01-11T04:54:47Z,0.18003915509861187
fluorescence,90,2017-01-11T05:54:47Z,0.18926641876080572
fluorescence,90,2017-01-11T06:54:47Z,0.19849368242299953
fluorescence,90,2017-01-11T07:54:47Z,0.20772094608519337
